"area","area_code","category","flow_score","traffic_score","consumer_score","dead_time","dead_gap","dead_gap_count","dead_gap_score","active_time_count","inactive_time","incomplete_time","analysis_available","analysis_status","twin_name","similarity","twin_conversion","similarity_definition"
"성서초등학교",3110551,"커피-음료",66.1676646706587,72.63464337700145,66.1676646706587,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","월드순복음교회",88.33270958083833,76.34730538922156,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성서초등학교",3110551,"편의점",25.96401028277635,60,25.96401028277635,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","자양동우체국",84.97750642673522,30.59125964010283,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성미산체육관",3110552,"한식음식점",83.09232480533927,33.81057268722467,83.09232480533927,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","동구여중",91.37931034482759,97.44160177975529,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성미산체육관",3110552,"커피-음료",49.700598802395206,27.219796215429405,49.700598802395206,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","숙대입구역 1번",89.66130239520959,74.40119760479041,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성미산체육관",3110552,"편의점",61.18251928020566,14.249999999999998,61.18251928020566,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","문정역 1번",89.23521850899743,92.03084832904884,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가좌역 2번",3110553,"한식음식점",9.899888765294772,63.10572687224669,9.899888765294772,"06~11",99.77142857142857,448.9116244257679,99.77142857142857,5,"","",TRUE,"분석 가능","장안현대홈타운1차아파트",91.68520578420467,29.92213570634038,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가좌역 2번",3110553,"분식전문점",10.335917312661499,46.9437652811736,10.335917312661499,"06~11",92.797783933518,114.05484897055395,92.797783933518,4,"00~06,21~24","",TRUE,"분석 가능","만리재",88.51744186046511,81.65374677002583,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가좌역 2번",3110553,"호프-간이주점",8.617234468937877,48.349514563106794,8.617234468937877,"17~21",94.57831325301204,167.55860611660862,94.57831325301204,5,"","",TRUE,"분석 가능","장안현대홈타운1차아파트",89.75450901803607,84.96993987975952,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"가좌역 2번",3110553,"커피-음료",11.526946107784433,58.515283842794766,11.526946107784433,"21~24",93.65079365079364,265.11409420011967,93.65079365079364,5,"00~06","",TRUE,"분석 가능","방배노인종합복지관(이수중학교)",89.25898203592814,92.06586826347305,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"망원역 1번",3110554,"한식음식점",96.99666295884316,76.10132158590308,96.99666295884316,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"망원역 1번",3110554,"호프-간이주점",1.002004008016032,65.0485436893204,1.002004008016032,"11~14",91.89944134078212,286.8940043370364,91.89944134078212,5,"","",TRUE,"분석 가능","한국SGI본부",86.97394789579158,69.13827655310621,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"망원역 1번",3110554,"커피-음료",34.880239520958085,71.61572052401746,34.880239520958085,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","한국SGI본부",87.00411676646706,40.26946107784431,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"망원역 1번",3110554,"편의점",3.3419023136246784,58.75,3.3419023136246784,"17~21",98.20051413881748,97182.51767886961,98.20051413881748,5,"","",TRUE,"분석 가능","발산역 5번",87.74100257069408,3.5989717223650386,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍익지구대",3110555,"한식음식점",57.39710789766407,12.114537444933921,57.39710789766407,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신구중학교",88.82091212458288,82.75862068965517,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대부속여중고앞",3110557,"한식음식점",22.135706340378196,61.563876651982376,22.135706340378196,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","효창공원앞역 5번",87.91713014460511,70.30033370411569,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대부속여중고앞",3110557,"분식전문점",29.457364341085274,45.2322738386308,29.457364341085274,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","효창공원앞역 2번",86.82170542635659,68.73385012919897,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대부속여중고앞",3110557,"호프-간이주점",97.99599198396794,46.019417475728154,97.99599198396794,"뚜렷한 DEAD TIME 없음",0,0,0,2,"06~11,11~14,14~17","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대부속여중고앞",3110557,"커피-음료",24.550898203592812,56.76855895196506,24.550898203592812,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","효창공원앞역 2번",89.93263473053892,41.91616766467065,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대부속여중고앞",3110557,"편의점",70.95115681233933,39.5,70.95115681233933,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","선정릉역 4번",88.12660668380462,81.49100257069408,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경성고등학교",3110558,"한식음식점",76.86318131256952,96.91629955947137,76.86318131256952,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","삼전역 4번",86.67269187986652,86.76307007786428,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경성고등학교",3110558,"분식전문점",56.58914728682171,93.39853300733496,56.58914728682171,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","공군호텔",84.27002583979328,88.88888888888889,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경성고등학교",3110558,"호프-간이주점",35.27054108216433,94.95145631067962,35.27054108216433,"14~17",96.07843137254902,186.55466818063096,96.07843137254902,3,"06~11,11~14","",TRUE,"분석 가능","석촌역 3번",88.99048096192385,58.31663326653307,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경성고등학교",3110558,"커피-음료",20.65868263473054,96.06986899563319,20.65868263473054,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","석촌역 3번",92.45883233532935,32.035928143712574,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경성고등학교",3110558,"편의점",55.78406169665809,94,55.78406169665809,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","장안1동주민센터",89.04241645244217,68.38046272493573,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성산중학교",3110559,"한식음식점",15.461624026696331,55.396475770925115,15.461624026696331,"17~21",94.88320355951056,9002.25124057302,94.88320355951056,5,"","",TRUE,"분석 가능","홍대땡땡거리",90.96913236929922,17.24137931034483,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성산중학교",3110559,"분식전문점",23.25581395348837,39.36430317848411,23.25581395348837,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","홍대땡땡거리",88.69509043927648,79.32816537467701,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성산중학교",3110559,"호프-간이주점",78.3567134268537,40,78.3567134268537,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","노량진초등학교",83.61723446893788,79.35871743486975,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"성산중학교",3110559,"커피-음료",54.94011976047904,50.072780203784575,54.94011976047904,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","홍대땡땡거리",89.3619011976048,61.227544910179645,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"마포FM",3110560,"한식음식점",72.30255839822024,57.268722466960355,72.30255839822024,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","두산초등학교",88.40378197997777,81.20133481646273,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"마포FM",3110560,"커피-음료",4.491017964071856,51.96506550218341,4.491017964071856,"17~21",98.49849849849849,2387.4702523798446,98.49849849849849,4,"00~06,21~24","",TRUE,"분석 가능","이수역 9번",90.3255988023952,29.191616766467064,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"상수역 4번",3110561,"한식음식점",7.897664071190211,47.907488986784145,7.897664071190211,"06~11",93.14285714285714,946.4637568798206,93.14285714285714,5,"","",TRUE,"분석 가능","금천세무서",90.69104560622915,31.03448275862069,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"상수역 4번",3110561,"호프-간이주점",1.6032064128256511,31.650485436893206,1.6032064128256511,"11~14",99.16201117318437,1034.5391171878061,99.16201117318437,5,"","",TRUE,"분석 가능","메가박스 상봉",85.67134268537075,91.58316633266533,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"상수역 4번",3110561,"커피-음료",72.60479041916167,41.3391557496361,72.60479041916167,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신대방삼거리역 3번",86.31175149700599,79.34131736526946,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"상수역 4번",3110561,"편의점",29.562982005141386,24,29.562982005141386,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","신대방삼거리역 3번",89.81362467866325,35.2185089974293,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"연트럴파크(연남동주민센터)",3110562,"한식음식점",1.1123470522803114,69.60352422907489,1.1123470522803114,"06~11",98.4,741.4168421404344,98.4,5,"","",TRUE,"분석 가능","연희대우아파트앞",89.4674638487208,86.98553948832036,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"연트럴파크(연남동주민센터)",3110562,"호프-간이주점",46.49298597194389,55.92233009708738,46.49298597194389,"06~11",94.80968858131487,92.97746690972114,94.80968858131487,5,"","",TRUE,"분석 가능","KB국민은행 망원동지점",86.52304609218437,83.56713426853707,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"연트럴파크(연남동주민센터)",3110562,"커피-음료",19.760479041916167,64.62882096069869,19.760479041916167,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","KB국민은행 망원동지점",88.48241017964071,41.01796407185629,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"연트럴파크(연남동주민센터)",3110562,"편의점",33.41902313624679,51,33.41902313624679,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","금천세무서",85.53984575835476,84.83290488431876,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"상수역 3번",3110563,"한식음식점",NA,10.022026431718063,NA,"뚜렷한 DEAD TIME 없음",0,0,0,0,"","00~06,06~11,11~14,14~17,17~21,21~24",FALSE,"활동 또는 관측 근거 부족",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대입구역 3번",3110564,"한식음식점",42.380422691879865,60.46255506607929,42.380422691879865,"뚜렷한 DEAD TIME 없음",0,0,0,4,"06~11","",TRUE,"분석 가능","불광역 8번",85.0111234705228,98.77641824249166,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대입구역 3번",3110564,"분식전문점",1.2919896640826873,43.76528117359413,1.2919896640826873,"06~11",100,655.6148827238086,100,5,"00~06","",TRUE,"분석 가능","경의선책거리",86.54715762273902,71.57622739018088,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대입구역 3번",3110564,"호프-간이주점",100,44.66019417475729,100,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능",NA,NA,NA,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대입구역 3번",3110564,"커피-음료",23.353293413173652,55.74963609898108,23.353293413173652,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","국기원",89.56773952095809,74.7005988023952,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍익대",3110565,"한식음식점",43.38153503893214,29.074889867841406,43.38153503893214,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,06~11","",TRUE,"분석 가능","용마문화복지센터",86.07480533926585,84.20467185761957,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경의선책거리",3110566,"한식음식점",6.0066740823136815,76.76211453744493,6.0066740823136815,"06~11",90.74285714285715,4330.5214583521165,90.74285714285715,5,"","",TRUE,"분석 가능","성수동카페거리",88.50111234705228,48.05339265850945,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경의선책거리",3110566,"분식전문점",71.57622739018088,60.63569682151589,71.57622739018088,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성수동카페거리",86.87015503875969,76.22739018087856,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경의선책거리",3110566,"호프-간이주점",50.50100200400801,66.01941747572816,50.50100200400801,"06~11",99.30795847750865,428.39180220110126,99.30795847750865,5,"","",TRUE,"분석 가능","홍대입구역 3번",90.03006012024048,100,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경의선책거리",3110566,"커피-음료",42.81437125748503,72.34352256186317,42.81437125748503,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","성수동카페거리",88.12687125748504,48.50299401197605,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"경의선책거리",3110566,"편의점",42.159383033419026,59.5,42.159383033419026,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","효창공원앞역 6번",79.53084832904884,44.473007712082264,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 6번",3110567,"호프-간이주점",70.94188376753507,12.03883495145631,70.94188376753507,"뚜렷한 DEAD TIME 없음",0,0,0,3,"00~06,06~11,11~14","",TRUE,"분석 가능","옥수역 6번",86.64829659318639,87.374749498998,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 6번",3110567,"커피-음료",56.73652694610778,20.378457059679768,56.73652694610778,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","불광역 8번",89.32447604790418,81.1377245508982,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 1번",3110568,"한식음식점",28.03114571746385,31.718061674008812,28.03114571746385,"뚜렷한 DEAD TIME 없음",0,0,0,5,"00~06","",TRUE,"분석 가능","왕십리파출소",91.28197997775305,83.75973303670744,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 1번",3110568,"분식전문점",8.785529715762273,16.625916870415647,8.785529715762273,"06~11",94.73684210526315,53.657341798959884,94.73684210526315,4,"00~06,21~24","",TRUE,"분석 가능","대원고등학교",87.7422480620155,13.436692506459949,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 1번",3110568,"커피-음료",53.89221556886228,25.036390101892287,53.89221556886228,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","KB국민은행 서강지점",88.57597305389223,99.25149700598801,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"광흥창역 1번",3110568,"편의점",65.29562982005142,12.5,65.29562982005142,"뚜렷한 DEAD TIME 없음",0,0,0,5,"","",TRUE,"분석 가능","쌍문역1번(쌍리단길)",88.64074550128535,99.48586118251927,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대땡땡거리",3110569,"한식음식점",17.24137931034483,57.48898678414097,17.24137931034483,"11~14",90.07803790412487,7272.730608991627,90.07803790412487,5,"","",TRUE,"분석 가능","성균관대학교",89.53698553948833,32.03559510567297,"100 - 16개 상권특성의 평균 절대 백분위 차이"
"홍대땡땡거리",3110569,"분식전문점",79.32816537467701,40.831295843520785,79.32816537467701,"뚜렷한 DEAD TIME 없음",0,0,0,4,"00~06,21~24","",TRUE,"분석 가능","연희임광아파트",83.57558139534885,99.74160206718346,"100 - 16개 상권특성의 평균 절대 백분위 차이"
